CustomerKey;Gender;Name        ;City    ;State Code;State       ;Zip Code;Country    ;Continent;Birthday
1582685;Female;Sandy Berkey;Bethalto;IL;Illinois;62010;United States;North America;8/17/1996
2013443;Female;Sandy Gîransson;Chicago;IN;Indiana;60631;United States;North America;11/24/1982
1411952;Female;Sandy Kitt;San Jose;CA;California;95118;United States;North America;5/30/1987
2000293;Male;Sandy Robertson;Nolensville;TN;Tennessee;37135;United States;North America;4/19/1984
223904;Female;Sanjuana Harkness;Toronto;ON;Ontario;;Canada;North America;5/19/1945
2053617;Female;Sanna Lundeby;Fort Myers;FL;Florida;33905;United States;North America;11/15/1968
1668530;Male;Santiago Lanza;Jacksonville;FL;Florida;32202;United States;North America;11/24/1963
2006486;Female;Sara Bruland;Staten Island;NY;New York;10301;United States;North America;10/11/1972
1610098;Female;Sara Christensen;Loveland;CO;Colorado;80537;United States;North America;5/3/1979
1910821;Female;Sara Dam;Brentwood;CA;California;94513;United States;North America;9/14/1954
114916;Female;Sara Drysdale;WEST BUSSELTON;WA;Western Australia;6280;Australia;Australia;2/22/1958
423757;Female;Sara Ehrlichmann;Zinnowitz;MV;Mecklenburg-Vorpommern;17450;Germany;Europe;5/2/1971
420196;Female;Sara Eiffel;Weitnau;BY;Freistaat Bayern;87478;Germany;Europe;7/9/1994
412039;Female;Sara Foerster;Osann-Monzel;RP;Rheinland-Pfalz;54518;Germany;Europe;11/20/1942
541128;Female;Sara Freeh;Breddenberg;NI;Niedersachsen;26897;Germany;Europe;5/18/1972
537736;Female;Sara Frei;Gardelegen;ST;Sachsen-Anhalt;39632;Germany;Europe;12/5/1942
526582;Female;Sara Gerber;Petershausen;BY;Freistaat Bayern;85238;Germany;Europe;9/21/2000
1529072;Female;Sara Glynn;Beaverton;OR;Oregon;97005;United States;North America;11/15/1983
430949;Female;Sara Hoffmann;Mauer;BW;Baden-WÅrttemberg;69256;Germany;Europe;5/25/1983
1274287;Female;Sara Howe;Cleveland;OH;Ohio;44115;United States;North America;1/31/1972
527886;Female;Sara Hueber;Bochum;NW;Nordrhein-Westfalen;44803;Germany;Europe;4/25/1985
1442886;Female;Sara Kennedy;Wills Point;TX;Texas;75169;United States;North America;12/11/1993
514089;Female;Sara Klein;Marktredwitz;BY;Freistaat Bayern;95615;Germany;Europe;1/14/1946
444181;Female;Sara Koehler;Hamburg Bergstedt;HH;Hamburg;22359;Germany;Europe;5/29/1957
15109;Female;Sara Marsden;WHALE BEACH;NSW;New South Wales;2107;Australia;Australia;8/18/1999
489998;Female;Sara Meister;Oberhausen Tackenberg;NW;Nordrhein-Westfalen;46119;Germany;Europe;9/3/1970
104168;Female;Sara Perdriau;WURRUK;VIC;Victoria;3850;Australia;Australia;8/16/1976
2036433;Female;Sara Petrussen;Overland Park;MO;Missouri;64110;United States;North America;8/31/1955
443881;Female;Sara Pfeffer;Harsdorf;BY;Freistaat Bayern;95499;Germany;Europe;11/29/1951
478492;Female;Sara Pfeiffer;Spesenroth;RP;Rheinland-Pfalz;56288;Germany;Europe;4/12/2001
180678;Female;Sara Plant;WARRENMANG;VIC;Victoria;3478;Australia;Australia;4/3/1966
154874;Female;Sara Ringrose;BRIBIE ISLAND NORTH;QLD;Queensland;4507;Australia;Australia;5/27/1942
38195;Female;Sara Roe;PAYNEDALE;WA;Western Australia;6239;Australia;Australia;11/22/1972
476840;Female;Sara Schaefer;Ulm MÑhringen;BW;Baden-WÅrttemberg;89081;Germany;Europe;3/20/1990
129176;Female;Sara Semmens;LOCKSLEY;VIC;Victoria;3665;Australia;Australia;2/7/1985
532701;Female;Sara Theiss;Wickenrodt;RP;Rheinland-Pfalz;55758;Germany;Europe;3/12/1973
560662;Female;Sara Vogler;Kiel;SH;Schleswig-Holstein;24039;Germany;Europe;12/8/1986
538326;Female;Sara Wulf;Dettenhausen;BW;Baden-WÅrttemberg;72135;Germany;Europe;2/16/1995
1644301;Female;Sarah Anderson Hook+C13643;Euless;TX;Texas;76039;United States;North America;7/30/1975
1369624;Female;Sarah Anderson;Nashville;TN;Tennessee;37212;United States;North America;1/28/1998
582917;Female;Sarah Bosch;Duderstadt;NI;Niedersachsen;37115;Germany;Europe;3/16/1961
2082326;Female;Sarah Busch;Denver;CO;Colorado;80219;United States;North America;1/22/1994
1102272;Female;Sarah Campbell;Brooks;Powys;Powys;;United Kingdom;Europe;10/24/1948
343983;Female;Sarah Carroll;Vancouver;BC;British Columbia;;Canada;North America;7/9/1961
470064;Female;Sarah Cole;Finowfurt;BB;Brandenburg;16241;Germany;Europe;2/11/1939
1775251;Female;Sarah Delisle;North Fort Myers;FL;Florida;33917;United States;North America;1/17/1998
173831;Female;Sarah Falstein;PARACHILNA;SA;South Australia;5730;Australia;Australia;8/29/1950
478554;Female;Sarah Furst;Haverlah;NI;Niedersachsen;38275;Germany;Europe;11/19/1937
1419500;Female;Sarah Grice;Charlotte;NC;North Carolina;28208;United States;North America;11/21/1956
1670107;Female;Sarah Guillory;Corpus Christi;TX;Texas;78476;United States;North America;10/5/1991
249320;Female;Sarah Hall;Red Deer;AB;Alberta;;Canada;North America;6/20/1953
1625186;Female;Sarah Hankins;Saint Louis;MO;Missouri;63102;United States;North America;11/17/1976
1980973;Female;Sarah Hansen;Los Angeles;CA;California;90013;United States;North America;10/10/1970
183472;Female;Sarah Hirsch;ALDERSYDE;WA;Western Australia;6306;Australia;Australia;6/26/1971
1906639;Female;Sarah Kaestner;Southfield;MI;Michigan;48075;United States;North America;3/15/1964
509357;Female;Sarah Konig;Lohberg;BY;Freistaat Bayern;93470;Germany;Europe;1/15/1974
484181;Female;Sarah Lehmann;Offenbach am Main;HE;Hessen;63067;Germany;Europe;12/11/1983
574109;Female;Sarah Lemann;Paderborn Kernstadt;NW;Nordrhein-Westfalen;33100;Germany;Europe;4/5/1961
1319072;Female;Sarah Lewis;Seattle;WA;Washington;98109;United States;North America;3/18/1975
181892;Female;Sarah Liardet;NEWPORT BEACH;NSW;New South Wales;2106;Australia;Australia;1/6/1987
1756921;Female;Sarah Luckett;Spokane;WA;Washington;99205;United States;North America;8/28/1952
288667;Female;Sarah McCoy;Thunder Bay;ON;Ontario;;Canada;North America;3/21/1980
493374;Female;Sarah Metzger;Dannewerk;SH;Schleswig-Holstein;24867;Germany;Europe;7/9/1965
1050429;Female;Sarah Norris;KENNACRAIG;Argyllshire;Argyllshire;;United Kingdom;Europe;1/30/1985
1451748;Female;Sarah Olmos;Wayne;NJ;New Jersey;7477;United States;North America;3/27/1946
1502479;Female;Sarah Preston;Poughkeepsie;NY;New York;12601;United States;North America;7/6/1999
1728275;Female;Sarah Profitt;Little Rock;AR;Arkansas;72211;United States;North America;10/30/1961
151986;Female;Sarah Pulleine;REDHILL FARMS;QLD;Queensland;4671;Australia;Australia;4/3/1996
382095;Female;Sarah Riser;Sidney;BC;British Columbia;;Canada;North America;7/26/1948
1119822;Female;Sarah Robson;BOXBUSH;Gloucester;Gloucester;;United Kingdom;Europe;10/16/1997
1939841;Female;Sarah Rodrigues;Glen Allen;VA;Virginia;23060;United States;North America;9/13/1946
1249191;Female;Sarah Rollins;Grand Rapids;MI;Michigan;49503;United States;North America;4/4/1988
1415607;Female;Sarah Roos;Little Rock;AR;Arkansas;72205;United States;North America;4/12/2001
572163;Female;Sarah Roth;BrunsbÅttel;SH;Schleswig-Holstein;25538;Germany;Europe;11/2/1948
404359;Female;Sarah Scherer;Taunusstein;HE;Hessen;65232;Germany;Europe;8/31/1993
1635725;Female;Sarah Stage;Los Angeles;CA;California;90017;United States;North America;3/7/1946
945228;Female;Sarah Thornton;NETTLECOMBE;Somerset;Somerset;;United Kingdom;Europe;5/11/1992
156814;Female;Sarah Thrower;HARPERS HILL;NSW;New South Wales;2321;Australia;Australia;3/6/1962
1558454;Female;Sarah Walls;Moore;ID;Idaho;83255;United States;North America;2/25/1992
905730;Female;Sarah Watson;BROADSTONE;Shropshire;Shropshire;;United Kingdom;Europe;11/18/1972
1621370;Female;Sarah Woodman;Elizabeth;NJ;New Jersey;7201;United States;North America;2/20/1952
418651;Female;Sarah Zimmer;Cochem;RP;Rheinland-Pfalz;56812;Germany;Europe;6/11/1935
693988;Male;Sargent Beauchemin;Paris;IL;◊le-de-France;75006;France;Europe;6/6/1979
659008;Male;Sargent Guay;LA PLAINE-SAINT-DENIS;IL;◊le-de-France;93210;France;Europe;11/8/1997
2048275;Male;Sa?a Jelic;Toledo;OH;Ohio;43615;United States;North America;8/15/1991
396894;Female;Sasha Cooper;Edmonton;AB;Alberta;;Canada;North America;3/21/1941
1266986;Female;Sasha Stanley;Columbia;SC;South Carolina;29210;United States;North America;8/29/1987
1929451;Male;Satordi Gaulin;Davenport;IL;Illinois;52807;United States;North America;7/1/1996
1893869;Male;Saul McFadden;Jackson;MS;Mississippi;39213;United States;North America;5/28/1950
1423675;Male;Saul Thayer;Houston;TX;Texas;77032;United States;North America;10/14/1984
80578;Female;Savannah Badger;SHEPPARTON SOUTH;VIC;Victoria;3630;Australia;Australia;1/27/2000
122511;Female;Savannah Carandini;DAADENNING CREEK;WA;Western Australia;6410;Australia;Australia;10/16/1980
191936;Female;Savannah Dove;SUNNYCLIFFS;VIC;Victoria;3496;Australia;Australia;8/4/1959
170467;Female;Savannah Holmwood;BASKERVILLE;WA;Western Australia;6056;Australia;Australia;7/24/1951
171984;Female;Savannah Hosking;CENTENNIAL PARK;NSW;New South Wales;2021;Australia;Australia;9/18/1966
111568;Female;Savannah Julian;MOUNT WALKER;QLD;Queensland;4340;Australia;Australia;8/24/1971
42840;Female;Savannah Lansell;XANTIPPE;WA;Western Australia;6609;Australia;Australia;5/23/1936
154040;Female;Savannah Tufnell;NORWIN;QLD;Queensland;4356;Australia;Australia;4/21/1974
796620;Male;Saverio Marcelo;Villa D'Adda;BG;Bergamo;24030;Italy;Europe;8/16/1968
724179;Male;Savino Davide;Laureana Cilento;SA;Salerno;84050;Italy;Europe;2/27/1939
760553;Male;Savino Mazzanti;Pennapiedimonte;CH;Chieti;66010;Italy;Europe;6/8/1970
2025213;Female;Scarlet Sinclair;North Hollywood;CA;California;91601;United States;North America;2/2/1994
1148222;Female;Scarlett Carpenter;LLANVAIR-DISCOED;Newport;Newport;;United Kingdom;Europe;7/26/1974
119365;Female;Scarlett Forsyth;BRUCES CREEK;VIC;Victoria;3757;Australia;Australia;4/19/1984
92275;Female;Scarlett Griffen;WILLINA;NSW;New South Wales;2423;Australia;Australia;4/3/1982
112073;Female;Scarlett Harwood;GLENLEE;QLD;Queensland;4711;Australia;Australia;6/10/1970
1030803;Female;Scarlett Norton;SKINNINGROVE;Redcar & Cleveland;Redcar & Cleveland;;United Kingdom;Europe;6/14/1995
50705;Female;Scarlett Reeve;YEAGARUP;WA;Western Australia;6260;Australia;Australia;8/23/1948
65269;Female;Scarlett Roach;BARWIDGEE;VIC;Victoria;3737;Australia;Australia;1/24/1941
11090;Female;Scarlett Scollen;SILVERWATER;NSW;New South Wales;2128;Australia;Australia;1/20/1953
1863297;Male;Scot Johnson;Poughkeepsie;NY;New York;12601;United States;North America;1/19/1956
1306594;Male;Scott Barone;Charlottesville;VA;Virginia;22903;United States;North America;11/2/1983
1249186;Male;Scott Blaine;Worcester;MA;Massachusetts;1609;United States;North America;1/24/1944
1311008;Male;Scott Brenton;Saginaw;MI;Michigan;48607;United States;North America;7/13/1987
1181370;Male;Scott Brooks;STAPLEFORD;Broxtowe;Broxtowe;;United Kingdom;Europe;12/8/1966
1386926;Male;Scott Castillo;Southern Pines;NC;North Carolina;28387;United States;North America;5/4/1978
1369643;Male;Scott Cole;Waco;TX;Texas;76710;United States;North America;8/27/1944
1265115;Male;Scott Collins;Lombard;IL;Illinois;60148;United States;North America;7/5/1937
1678208;Male;Scott Creel;Kansas City;MO;Missouri;64106;United States;North America;2/22/1999
1418121;Male;Scott Dennis;Arlington;VA;Virginia;22201;United States;North America;6/13/1999
333259;Male;Scott Easterday;Toronto;ON;Ontario;;Canada;North America;8/14/1993
367753;Male;Scott Fennell;Montreal;QC;Quebec;;Canada;North America;2/1/1958
1861020;Male;Scott Fullen;Waimea;HI;Hawaii;96796;United States;North America;1/15/1999
1697709;Male;Scott Gorman;Southfield;MI;Michigan;48075;United States;North America;7/28/1998
1628073;Male;Scott Harris;Seattle;WA;Washington;98133;United States;North America;6/7/1974
324575;Male;Scott Hill;Musquodoboit Harbour;NS;Nova Scotia;;Canada;North America;1/30/1953
1841888;Male;Scott Jones;Washington;MD;Maryland;20005;United States;North America;9/10/1996
366365;Male;Scott Knox;Decker Lake;BC;British Columbia;;Canada;North America;9/12/1991
1805674;Male;Scott Manor;Dallas;TX;Texas;75240;United States;North America;9/2/1982
1574553;Male;Scott Martin;Charlotte;NC;North Carolina;28202;United States;North America;6/11/1986
1794796;Male;Scott McMurray;Brighton;MA;Massachusetts;2135;United States;North America;1/2/1984
938948;Male;Scott Page;DENHAM;Mid Suffolk;Mid Suffolk;;United Kingdom;Europe;12/20/1976
286855;Male;Scott Parks;Calgary;AB;Alberta;;Canada;North America;6/27/1952
302130;Male;Scott Ramirez;Toronto;ON;Ontario;;Canada;North America;4/12/1992
1334931;Male;Scott Riley;Oklahoma City;OK;Oklahoma;73135;United States;North America;3/21/1968
1754849;Male;Scott Robbins;Mobile;AL;Alabama;36602;United States;North America;9/7/1992
1352896;Male;Scott Santiago;Fresno;CA;California;93706;United States;North America;4/13/1965
1306301;Male;Scott Slowik;Memphis;TN;Tennessee;38115;United States;North America;8/23/1938
1394326;Male;Scott Small;South Boston;MA;Massachusetts;2127;United States;North America;7/30/1957
2093071;Male;Scott Stewart;Englewood;CO;Colorado;80112;United States;North America;2/23/1959
1430214;Male;Scott Suarez;Okeechobee;FL;Florida;34974;United States;North America;1/9/1998
1824381;Male;Scott Sullivan;Lumberton;NC;North Carolina;28358;United States;North America;12/1/1956
1089571;Male;Scott Taylor;TOTTERNHOE;Central Bedfordshire;Central Bedfordshire;;United Kingdom;Europe;4/2/1988
1202046;Male;Scott Webb;Walnut Creek;CA;California;94596;United States;North America;12/13/1993
2096292;Male;Scoville Duclos;De Bary;FL;Florida;32713;United States;North America;7/13/1953
674424;Male;Scoville Lamy;SAVIGNY-LE-TEMPLE;IL;◊le-de-France;77176;France;Europe;1/16/1997
1905165;Male;Scoville Sciverit;New York;NY;New York;10016;United States;North America;10/23/1971
993981;Male;Sean Adams;MINARD;Argyllshire;Argyllshire;;United Kingdom;Europe;1/17/2000
1335682;Male;Sean Adkins;Atlanta;GA;Georgia;30331;United States;North America;10/15/1938
258316;Male;Sean Borunda;Vernon;BC;British Columbia;;Canada;North America;4/30/1965
1093798;Male;Sean Brennan;CONISBY;Argyllshire;Argyllshire;;United Kingdom;Europe;8/10/1935
1063572;Male;Sean Bull;LITTLE BRAMPTON;Shropshire;Shropshire;;United Kingdom;Europe;7/26/1986
119547;Male;Sean Chan;PARAMATTA;SA;South Australia;5558;Australia;Australia;12/14/1982
227564;Male;Sean Clements;Rolphton;ON;Ontario;;Canada;North America;2/27/1976
1168605;Male;Sean Cox;ASTON;Birmingham;Birmingham;;United Kingdom;Europe;7/1/1991
113294;Male;Sean Dannevig;WOLLEMI;NSW;New South Wales;2330;Australia;Australia;12/14/1981
1293489;Male;Sean Delatte;Portland;OR;Oregon;97232;United States;North America;10/30/1947
1707766;Male;Sean Garlick;Columbus;OH;Ohio;43201;United States;North America;7/26/1946
1634079;Male;Sean Greenwood;Reston;MD;Maryland;20191;United States;North America;4/30/1964
915054;Male;Sean Howells;EVERSHOT;West Dorset;West Dorset;;United Kingdom;Europe;2/6/1968
181213;Male;Sean Lindell;TULKA;SA;South Australia;5607;Australia;Australia;11/25/1936
1880031;Male;Sean Morrison;Dunn Center;ND;North Dakota;58626;United States;North America;9/18/1982
1019827;Male;Sean Norris;WATERSTOCK;South Oxfordshire;South Oxfordshire;;United Kingdom;Europe;2/6/1936
1190907;Male;Sean Parry;WHITSON;Newport;Newport;;United Kingdom;Europe;3/19/1994
1549476;Male;Sean Quezada;Chicago;IL;Illinois;60644;United States;North America;8/23/1988
1557174;Male;Sean Stegman;East Liverpool;OH;Ohio;43920;United States;North America;2/27/1954
191711;Male;Sean Strzelecki;GEEVESTON;TAS;Tasmania;7116;Australia;Australia;4/16/1967
991965;Male;Sean Thomas;CURDWORTH;Birmingham;Birmingham;;United Kingdom;Europe;2/13/1977
1015703;Male;Sean Tomlinson;STANYDALE;Shetland;Shetland;;United Kingdom;Europe;6/2/1950
395197;Male;Sean Waddell;Vancouver;BC;British Columbia;;Canada;North America;9/27/1958
657787;Male;Searlas FrÇchette;SARCELLES;IL;◊le-de-France;95200;France;Europe;10/18/1943
608477;Male;Searlas L'Heureux;Paris;IL;◊le-de-France;75014;France;Europe;1/7/1967
505731;Male;Sebastian Achen;Dollnstein;BY;Freistaat Bayern;91795;Germany;Europe;8/22/1989
578888;Male;Sebastian Baier;Frammersbach;BY;Freistaat Bayern;97830;Germany;Europe;4/2/1947
1161124;Male;Sebastian Black;ARDINAMAR;Argyllshire;Argyllshire;;United Kingdom;Europe;11/4/1978
1089369;Male;Sebastian Clarke;HOLME LACY;Hereford;Hereford;;United Kingdom;Europe;4/9/1982
182464;Male;Sebastian Colson;TUART HILL;WA;Western Australia;6060;Australia;Australia;12/25/1980
1953232;Male;Sebastian Dahl;Los Angeles;CA;California;90022;United States;North America;7/9/1987
486945;Male;Sebastian Drescher;GeorgsmarienhÅtte;NI;Niedersachsen;49124;Germany;Europe;8/31/1981
1042966;Male;Sebastian Franklin;GOGINAN;Ceredigion;Ceredigion;;United Kingdom;Europe;4/4/1977
501912;Male;Sebastian Fried;Scheer;BW;Baden-WÅrttemberg;72516;Germany;Europe;2/19/1965
182966;Male;Sebastian Harold;NERADA;QLD;Queensland;4860;Australia;Australia;12/25/1997
1077050;Male;Sebastian Hewitt;Belmont;Sutton;Sutton;;United Kingdom;Europe;1/27/1991
1124214;Male;Sebastian Hilton;HOOK GREEN;Gravesham;Gravesham;;United Kingdom;Europe;3/17/1938
519679;Male;Sebastian Hofmann;FÅrth;BY;Freistaat Bayern;90704;Germany;Europe;4/18/1973
535359;Male;Sebastian Kunze;Weinsheim;RP;Rheinland-Pfalz;55595;Germany;Europe;9/21/1999
2062596;Male;Sebastian Lassen;Phoenix;AZ;Arizona;85012;United States;North America;6/5/1937
1190146;Male;Sebastian Lawrence;PONT-RHYD-Y-GROES;Ceredigion;Ceredigion;;United Kingdom;Europe;9/19/1986
79667;Male;Sebastian Leibius;HILLSIDE;VIC;Victoria;3037;Australia;Australia;7/9/1967
115895;Male;Sebastian Liversidge;UPPER ROUCHEL;NSW;New South Wales;2336;Australia;Australia;4/11/1988
1043858;Male;Sebastian May;LITTLE HUCKLOW;Derbyshire Dales;Derbyshire Dales;;United Kingdom;Europe;3/11/1940
1069649;Male;Sebastian Mistry;HOWE STREET;Braintree;Braintree;;United Kingdom;Europe;9/28/1955
458211;Male;Sebastian Nadel;Ellenhausen;RP;Rheinland-Pfalz;56242;Germany;Europe;10/16/1952
986467;Male;Sebastian Nixon;MALDEN;Sutton;Sutton;;United Kingdom;Europe;5/23/1975
138611;Male;Sebastian O'Malley;WATTLE HILL;VIC;Victoria;3237;Australia;Australia;5/11/1944
524394;Male;Sebastian Pfeiffer;NiebÅll;SH;Schleswig-Holstein;25891;Germany;Europe;12/30/1982
1195057;Male;Sebastian Poole;EASTRY;Kent;Kent;;United Kingdom;Europe;10/8/1985
431145;Male;Sebastian Schuhmacher;Appenweier;BW;Baden-WÅrttemberg;77767;Germany;Europe;6/7/1970
596106;Male;Sebastian Schweitzer;Dresden;SN;Freistaat Sachsen;1314;Germany;Europe;11/12/1939
1048878;Male;Sebastian Thomas;TRABBOCH;East Ayrshire;East Ayrshire;;United Kingdom;Europe;8/20/1976
527697;Male;Sebastian Weber;Gerstetten;BW;Baden-WÅrttemberg;89547;Germany;Europe;12/17/1957
1109358;Male;Sebastian Whitehead;MYLOR;Cornwall;Cornwall;;United Kingdom;Europe;3/29/1974
553487;Male;Sebastian Wirtz;GrÑfelfing;BY;Freistaat Bayern;82157;Germany;Europe;11/5/1942
660232;Male;SÇbastien Compagnon;LYON;RA;Rhìne-Alpes;69001;France;Europe;7/17/1935
883134;Male;Sebastien Slagt;Deventer;OV;Overijssel;;Netherlands;Europe;12/7/1970
1483653;Female;Selma Murphy;Hutchinson;KS;Kansas;67501;United States;North America;8/28/1968
868703;Female;Semira Waardenburg;Dordrecht;ZH;Zuid-Holland;;Netherlands;Europe;3/18/1995
692591;Male;Senior Bourque;THIONVILLE;LO;Lorraine;57100;France;Europe;9/10/1997
696397;Male;Senior Chesnay;LE CHESNAY;IL;◊le-de-France;78150;France;Europe;2/7/1972
602422;Male;Senior Labrecque;VILLEJUIF;IL;◊le-de-France;94800;France;Europe;3/11/1969
655010;Male;Senior Lauzier;BASSE-TERRE;GD;Guadeloupe;97100;France;Europe;1/5/1992
2033946;Female;Senka Kupre?ak;Rupert;ID;Idaho;83350;United States;North America;12/3/1948
670143;Male;Sennet Laux;BRUAY-LA-BUISSI‘RE;NP;Nord-Pas-de-Calais;62700;France;Europe;12/20/1986
1997221;Male;Seppo Taipale;Binghamton;NY;New York;13901;United States;North America;4/9/1969
1815919;Female;Serafina Garcia;Deerfield Beach;FL;Florida;33441;United States;North America;7/15/1978
737216;Female;Serena Lombardi;Rodeano Basso;UD;Udine;33030;Italy;Europe;3/11/1945
1988211;Male;Serge RattÇ;Fair Oaks;CA;California;95628;United States;North America;10/12/1971
672139;Male;Serge Sarrazin;MENTON;PA;Provence-Alpes-Cìte d'Azur;6500;France;Europe;7/11/1949
1442626;Male;Sergio Button;Huntsville;AL;Alabama;35816;United States;North America;4/14/2001
1540227;Male;Sergio Laub;Miami;FL;Florida;33179;United States;North America;12/3/1947
2082534;Male;Sergiusz Duda;Maple Shade;NJ;New Jersey;8052;United States;North America;8/8/1982
826253;Male;Serhat Ritsema;Amsterdam;NH;Noord-Holland;;Netherlands;Europe;8/7/1974
848117;Male;Servaas van Klink;Stein;LI;Limburg;;Netherlands;Europe;4/6/1972
272295;Male;Seth Abel;Toronto;ON;Ontario;;Canada;North America;8/25/1960
110988;Male;Seth Day;BENGWORDEN;VIC;Victoria;3875;Australia;Australia;7/18/1944
94445;Male;Seth Greenhalgh;CADELLO;VIC;Victoria;3442;Australia;Australia;4/27/1946
1398193;Male;Seth Roux;Owatonna;MN;Minnesota;55060;United States;North America;9/6/1977
60892;Male;Seth Soubeiran;MOOLORT;VIC;Victoria;3465;Australia;Australia;1/24/1964
1932745;Male;Seth Torode;Corona;CA;California;91720;United States;North America;10/25/1946
789492;Male;Settimo Colombo;Montecastrilli;TR;Termi;5026;Italy;Europe;11/13/1996
699830;Male;Seymour Turgeon;Paris;IL;◊le-de-France;75005;France;Europe;2/12/1996
245936;Male;Shane Becker;St Charles;ON;Ontario;;Canada;North America;7/14/1993
1402712;Male;Shane Foster;Wells;NY;New York;12190;United States;North America;10/26/1998
1868588;Male;Shane Harry;Greenville;CA;California;95947;United States;North America;4/15/1963
1621778;Male;Shane Jensen;Ringgold;LA;Louisiana;71068;United States;North America;2/9/1941
1714276;Male;Shane Laduke;Dallas;TX;Texas;75248;United States;North America;3/17/1945
363382;Male;Shane Landry;Toronto;ON;Ontario;;Canada;North America;9/20/1964
1375025;Female;Shanel Brunelle;Portland;PA;Pennsylvania;97205;United States;North America;11/25/1971
1291539;Female;Shanna Jones;San Francisco;CA;California;94112;United States;North America;1/29/1951
843686;Female;Shanna Spierenburg;Rotterdam;ZH;Zuid-Holland;;Netherlands;Europe;3/29/1935
1134929;Female;Shannon Baker;SHRIPNEY;Sussex;Sussex;;United Kingdom;Europe;5/4/1944
1338176;Female;Shannon Baldwin;Raleigh;NC;North Carolina;27609;United States;North America;4/17/1997
945880;Female;Shannon Bradley;OLD ELLERBY;East Riding of Yorkshire;East Riding of Yorkshire;;United Kingdom;Europe;9/11/1962
917347;Female;Shannon Burgess;WOODMINTON;Wiltshire;Wiltshire;;United Kingdom;Europe;11/3/1946
949516;Female;Shannon Conway;VILLAVIN;Exeter;Exeter;;United Kingdom;Europe;8/3/1951
1037234;Female;Shannon Douglas;NEWTON ST FAITH;Norfolk;Norfolk;;United Kingdom;Europe;10/24/1943
1096834;Female;Shannon Fitzgerald;HERNER;Exeter;Exeter;;United Kingdom;Europe;6/9/1956
1395823;Female;Shannon Fuller;Charlotte;NC;North Carolina;28211;United States;North America;7/18/1956
1171109;Female;Shannon Gibson;ROTTINGTON;Copeland;Copeland;;United Kingdom;Europe;6/10/1937
1165391;Female;Shannon Gordon;THURNING;East Northamptonshire;East Northamptonshire;;United Kingdom;Europe;12/23/1991
1245616;Female;Shannon Hall;Cleveland;OH;Ohio;44115;United States;North America;11/22/1966
1681092;Female;Shannon Knight;Birmingham;AL;Alabama;35203;United States;North America;8/27/1995
1290504;Male;Shannon Lemay;Coffeyville;KS;Kansas;67337;United States;North America;1/10/2000
912150;Female;Shannon Metcalfe;STARTLEY;Wiltshire;Wiltshire;;United Kingdom;Europe;4/22/1992
1397996;Female;Shannon Miller;Cambridge;MA;Massachusetts;2141;United States;North America;4/8/1959
1070914;Female;Shannon Patel;COWDEN POUND;Sevenoaks;Sevenoaks;;United Kingdom;Europe;4/10/2001
1560793;Female;Shannon Rice;Columbus;OH;Ohio;43215;United States;North America;6/7/1940
343801;Female;Shannon Robinson;Belleville;ON;Ontario;;Canada;North America;2/10/1991
1303513;Female;Shannon Stelzer;City Of Commerce;CA;California;90040;United States;North America;9/8/1982
971022;Female;Shannon Walters;SELSFIELD COMMON;Mid Sussex;Mid Sussex;;United Kingdom;Europe;11/28/1957
1437958;Female;Shannon Webb;Camden;NJ;New Jersey;8102;United States;North America;12/25/1999
1091961;Female;Shannon Wells;FLECKNEY;Leicester;Leicester;;United Kingdom;Europe;1/2/1986
1501704;Female;Shannon Wolfe;New York;NY;New York;10016;United States;North America;9/19/1977
217859;Female;Shanon Spencer;Toronto;ON;Ontario;;Canada;North America;4/29/1956
244462;Female;Shanon Watson;Vancouver;BC;British Columbia;;Canada;North America;11/23/1952
264866;Female;Shantell Freeman;Courtenay;BC;British Columbia;;Canada;North America;7/19/1955
282724;Female;Sharon Bartlow;Calgary;AB;Alberta;;Canada;North America;3/25/1999
222287;Female;Sharon Billings;Kamloops;BC;British Columbia;;Canada;North America;7/4/1954
308773;Female;Sharon Calhoun;Red Deer;AB;Alberta;;Canada;North America;11/27/2001
1841513;Female;Sharon Carter;Saint Louis;MO;Missouri;63108;United States;North America;1/11/1947
293746;Female;Sharon Coburn;Vancouver;BC;British Columbia;;Canada;North America;5/11/1946
1404813;Female;Sharon Cole;Dallas;TX;Texas;75247;United States;North America;6/25/1949
1438900;Female;Sharon Daly;Longview;TX;Texas;75604;United States;North America;12/6/1994
1984624;Female;Sharon Dodson;Southfield;MI;Michigan;48034;United States;North America;11/20/1961
1805271;Female;Sharon Hankerson;Tarkio;MO;Missouri;64491;United States;North America;8/14/1948
1465108;Female;Sharon Holleman;Cuyahoga Falls;OH;Ohio;44221;United States;North America;6/25/1972
1742088;Female;Sharon Jackson;La Crosse;WI;Wisconsin;54601;United States;North America;2/5/1946
1722159;Female;Sharon Manzano;Fairmont;MN;Minnesota;56031;United States;North America;6/19/1993
1722524;Female;Sharon McPherson;Clarksdale;MS;Mississippi;38614;United States;North America;8/11/1949
1445597;Female;Sharon Pak;Houston;TX;Texas;77002;United States;North America;5/22/1946
1772294;Female;Sharon Pollock;Saint Louis;MO;Missouri;63108;United States;North America;3/30/1973
1384179;Female;Sharon Powers;Jamestown;NY;New York;14701;United States;North America;7/24/1937
316235;Female;Sharon Richardson;Windsor;ON;Ontario;;Canada;North America;8/30/1946
